Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;01;12024200;501;     1596696,000;      2018604,76                                                                                                                                                  
2020;01;12024200;999;       50000,000;        60500,00                                                                                                                                                  
2020;01;12040090;203;       85500,000;        54235,00                                                                                                                                                  
2020;01;12040090;212;      176002,400;       126223,71                                                                                                                                                  
2020;01;12059090;212;     2042680,000;      1168271,40                                                                                                                                                  
2020;01;12060090;203;      130652,000;        68751,14                                                                                                                                                  
2020;01;12060090;218;      628096,000;       415226,80                                                                                                                                                  
2020;01;12060090;410;      365940,000;       348024,00                                                                                                                                                  
2020;01;12079990;212;      119935,000;       206779,35                                                                                                                                                  
2020;01;12079990;417;       62500,000;       108106,00                                                                                                                                                  
2020;01;12141000;208;      594430,000;       106983,35                                                                                                                                                  
2020;01;13cccccc;203;       10675,000;        96928,65                                                                                                                                                  
2020;01;13cccccc;208;       29634,000;       216706,66                                                                                                                                                  
2020;01;13cccccc;221;        1315,600;        13974,33                                                                                                                                                  
2020;01;13cccccc;222;        1325,000;        16459,50                                                                                                                                                  
2020;01;13021999;221;         480,260;        16216,45                                                                                                                                                  
2020;01;13021999;225;         516,440;         9580,16                                                                                                                                                  
2020;01;15cccccc;159;     4024862,000;      2714310,57                                                                                                                                                  
2020;01;15cccccc;203;    10816280,000;      7599174,92                                                                                                                                                  
2020;01;15cccccc;205;     2709459,130;      1843002,56                                                                                                                                                  
2020;01;15cccccc;208;     1196884,000;      1084585,67                                                                                                                                                  
2020;01;15cccccc;212;      226947,060;       414832,17                                                                                                                                                  
2020;01;15cccccc;218;       55600,000;       119000,47                                                                                                                                                  
2020;01;15cccccc;220;       52868,000;        56925,40                                                                                                                                                  
2020;01;15cccccc;221;      153690,380;       197794,07                                                                                                                                                  
2020;01;15cccccc;222;      185024,120;       201049,16                                                                                                                                                  
2020;01;15cccccc;225;     1502598,250;       989156,45                                                                                                                                                  
2020;01;15cccccc;310;       55593,560;        38612,57                                                                                                                                                  
2020;01;15cccccc;319;        4984,000;         5482,40                                                                                                                                                  
2020;01;15cccccc;423;     5852180,000;      5231960,28                                                                                                                                                  
2020;01;15cccccc;444;       77848,580;        49319,86                                                                                                                                                  
2020;01;15cccccc;999;        8276,470;         6256,56                                                                                                                                                  
2020;01;15021011;159;      240181,000;       123061,27                                                                                                                                                  
2020;01;15021011;319;       29111,000;        32786,20                                                                                                                                                  
2020;01;15021012;203;     1638310,000;       725986,06                                                                                                                                                  
2020;01;15021012;208;      693080,000;       377220,62                                                                                                                                                  
2020;01;15021012;423;     3971290,000;      2275319,81                                                                                                                                                  
2020;01;15029000;159;      372900,540;       212259,84                                                                                                                                                  
2020;01;15029000;319;       45573,580;        49193,20                                                                                                                                                  
2020;01;15050090;203;      120904,000;       361970,22                                                                                                                                                  
2020;01;15071000;222;    34490000,000;     24034078,24                                                                                                                                                  
2020;01;15071000;315;   329920663,000;    233887940,33                                                                                                                                                  
2020;01;15071000;999;     3999998,000;      2768946,15                                                                                                                                                  
2020;01;15079011;208;     1104506,120;       985195,82                                                                                                                                                  
2020;01;15079011;220;      677238,040;       632944,06                                                                                                                                                  
2020;01;15079011;999;       17457,770;        13801,12                                                                                                                                                  
2020;01;15081000;310;     4109050,000;      5250124,34                                                                                                                                                  
2020;01;15091000;203;      528329,220;      1804567,24                                                                                                                                                  
2020;01;15121110;203;     2986860,000;      2156788,00                                                                                                                                                  
2020;01;15121110;208;     2923920,000;      2157775,93                                                                                                                                                  
2020;01;15121911;208;     3051176,950;      3154314,24                                                                                                                                                  
2020;01;15121911;221;      299466,070;       308427,50                                                                                                                                                  
2020;01;15121911;225;      194858,230;       204121,88                                                                                                                                                  
2020;01;15121919;208;     2365433,840;      2154036,03                                                                                                                                                  
2020;01;15171000;225;      254960,000;       297148,60                                                                                                                                                  
2020;01;15179010;208;     7882741,710;      7115531,52                                                                                                                                                  
2020;01;15179090;208;      778710,000;       659004,35                                                                                                                                                  
2020;01;15179090;225;       50334,800;        41030,26                                                                                                                                                  
2020;01;15180090;208;     5395600,000;      3844080,49                                                                                                                                                  
2020;01;15180090;423;     2184610,000;       874874,83                                                                                                                                                  
2020;01;15200010;310;     3226810,000;       386494,00                                                                                                                                                  
2020;01;16cccccc;208;       84736,000;       290936,44                                                                                                                                                  
2020;01;16cccccc;221;       15510,180;        74692,73                                                                                                                                                  
2020;01;16cccccc;225;      239331,800;       770634,31                                                                                                                                                  
2020;01;16cccccc;341;       25500,000;        44595,00                                                                                                                                                  
2020;01;16025000;208;       35250,000;       229812,84                                                                                                                                                  
2020;01;16025000;222;      396213,390;       956477,94                                                                                                                                                  
2020;01;16025000;335;      487217,470;      1849516,32                                                                                                                                                  
2020;01;16025000;341;     2037528,990;      6305301,26                                                                                                                                                  
2020;01;17cccccc;202;      477667,830;       447623,37                                                                                                                                                  
2020;01;17cccccc;203;      350000,000;       167980,00                                                                                                                                                  
2020;01;17cccccc;205;      186417,460;       170353,71                                                                                                                                                  
2020;01;17cccccc;208;     1904583,410;      1009394,43                                                                                                                                                  
2020;01;17cccccc;210;      116950,810;        92650,06                                                                                                                                                  
2020;01;17cccccc;221;     1878487,040;       645724,46                                                                                                                                                  
2020;01;17cccccc;222;      370693,580;       182317,52                                                                                                                                                  
2020;01;17cccccc;225;      599644,640;       256388,25                                                                                                                                                  
2020;01;17019900;208;     4229250,000;      1177498,99                                                                                                                                                  
2020;01;17023020;208;     1296650,000;       403889,11                                                                                                                                                  
2020;01;17029000;203;      148125,000;        70540,00                                                                                                                                                  
2020;01;17049020;203;      162272,140;       302553,40                                                                                                                                                  
2020;01;17049020;221;      164499,490;       336667,67                                                                                                                                                  
2020;01;17049020;225;      125520,530;       269499,43                                                                                                                                                  
2020;01;17049020;999;        5293,620;        11464,00                                                                                                                                                  
2020;01;17049090;208;      216187,850;       411898,54                                                                                                                                                  
2020;01;17049090;221;        6931,720;        50067,85                                                                                                                                                  
2020;01;18cccccc;202;       17127,650;        71263,27                                                                                                                                                  
2020;01;18cccccc;208;        2464,760;        24065,59                                                                                                                                                  
2020;01;18cccccc;212;         114,200;         3224,46                                                                                                                                                  
2020;01;18cccccc;221;       16890,310;        56700,27                                                                                                                                                  
2020;01;18cccccc;225;       44198,310;       234414,31                                                                                                                                                  
2020;01;18063210;208;        1351,800;         6657,50                                                                                                                                                  
2020;01;18063220;221;        2511,040;         8251,86                                                                                                                                                  
2020;01;18069000;202;      144165,030;       459054,42                                                                                                                                                  
2020;01;18069000;208;      146580,770;       743653,21                                                                                                                                                  
2020;01;18069000;212;        4889,300;        15990,41                                                                                                                                                  
2020;01;18069000;221;       84555,370;       494608,51                                                                                                                                                  
2020;01;18069000;225;       48435,270;       260537,86                                                                                                                                                  
2020;01;18069000;999;       11810,050;        28977,50                                                                                                                                                  
2020;01;19cccccc;202;     3067358,490;      1591021,20                                                                                                                                                  
2020;01;19cccccc;203;      512761,630;      2113062,39                                                                                                                                                  
2020;01;19cccccc;205;       42257,220;        48448,26                                                                                                                                                  
2020;01;19cccccc;208;      113234,180;       199133,62                                                                                                                                                  
2020;01;19cccccc;210;       98920,740;       606252,47                                                                                                                                                  
2020;01;19cccccc;212;        2400,000;         7181,84                                                                                                                                                  
2020;01;19cccccc;220;       24504,690;        58758,90                                                                                                                                                  
2020;01;19cccccc;221;      415793,290;       724170,86                                                                                                                                                  
2020;01;19cccccc;222;       15767,980;        63887,61                                                                                                                                                  
2020;01;19cccccc;225;      158080,630;       295052,34                                                                                                                                                  
2020;01;19011010;221;       81351,120;       333656,92                                                                                                                                                  
2020;01;19012000;203;      321260,000;       104097,08                                                                                                                                                  
2020;01;19012000;208;       43643,630;        83333,88                                                                                                                                                  
2020;01;19012000;212;      182450,860;       312851,82                                                                                                                                                  
2020;01;19012000;221;       16071,430;        59129,40                                                                                                                                                  
2020;01;19012000;225;       92125,120;        94728,87                                                                                                                                                  
2020;01;19019020;208;       74544,730;       137934,20                                                                                                                                                  
2020;01;19019020;212;        7546,580;        26553,05                                                                                                                                                  
2020;01;19019020;221;       20759,790;        52661,99                                                                                                                                                  
2020;01;19019090;203;     1243968,960;      4336648,59                                                                                                                                                  
2020;01;19019090;208;      160102,400;       355870,50                                                                                                                                                  
2020;01;19019090;221;       17816,000;        22697,60                                                                                                                                                  
2020;01;19019090;225;      111429,950;       131886,56                                                                                                                                                  
2020;01;19019090;999;       25000,000;        45000,00                                                                                                                                                  
2020;01;19021100;221;        3712,000;         7589,40                                                                                                                                                  
2020;01;19021900;208;     1148836,000;       654778,40                                                                                                                                                  
2020;01;19022000;208;       51426,620;       122431,92                                                                                                                                                  
2020;01;19022000;221;       25208,000;        47896,68                                                                                                                                                  
2020;01;19041000;221;       40416,690;       110948,49                                                                                                                                                  
2020;01;19041000;225;       97943,490;       221093,11                                                                                                                                                  
2020;01;19053100;203;       27553,660;       110363,22                                                                                                                                                  
2020;01;19053100;208;      472287,330;       758386,36                                                                                                                                                  
2020;01;19053100;212;       22023,330;        55666,10                                                                                                                                                  
2020;01;19053100;221;      178085,210;       329501,83                                                                                                                                                  
2020;01;19053100;225;      296293,840;       538810,83                                                                                                                                                  
2020;01;19053200;221;      132980,120;       348102,07                                                                                                                                                  
2020;01;19053200;225;       20445,690;        62214,34                                                                                                                                                  
2020;01;19059020;208;       29134,520;        53285,31                                                                                                                                                  
2020;01;19059020;212;        3496,980;         9729,10                                                                                                                                                  
2020;01;19059020;225;      254581,400;       398165,73                                                                                                                                                  
2020;01;19059090;208;      149689,380;       389718,16                                                                                                                                                  
2020;01;19059090;212;        6076,290;        42762,76                                                                                                                                                  
2020;01;19059090;221;       47694,730;       142498,20                                                                                                                                                  
2020;01;19059090;225;      234814,000;       613833,14                                                                                                                                                  
2020;01;19059090;999;          64,000;          240,00                                                                                                                                                  
2020;01;20cccccc;159;      216000,000;       334787,04                                                                                                                                                  
2020;01;20cccccc;202;      270577,550;       362520,37                                                                                                                                                  
2020;01;20cccccc;203;      160446,600;       216316,05                                                                                                                                                  
2020;01;20cccccc;204;      134483,000;       264400,80                                                                                                                                                  
2020;01;20cccccc;205;      251109,100;       284619,76                                                                                                                                                  
2020;01;20cccccc;208;      512071,760;       570582,26                                                                                                                                                  
2020;01;20cccccc;212;      271151,410;       476029,74                                                                                                                                                  
2020;01;20cccccc;218;      202200,000;       348994,23                                                                                                                                                  
2020;01;20cccccc;221;      211629,860;       349089,49                                                                                                                                                  
2020;01;20cccccc;222;      171600,000;       186023,25                                                                                                                                                  
2020;01;20cccccc;225;      312002,570;       442632,14                                                                                                                                                  
2020;01;20cccccc;309;       19200,000;        19200,00                                                                                                                                                  
2020;01;20cccccc;310;       77462,000;        62019,50                                                                                                                                                  
2020;01;20cccccc;319;      551920,000;      1144783,60                                                                                                                                                  
2020;01;20cccccc;335;      155348,000;       178883,88                                                                                                                                                  
2020;01;20cccccc;410;      232219,010;       249516,64                                                                                                                                                  
2020;01;20cccccc;417;       77860,000;       130584,40                                                                                                                                                  
2020;01;20cccccc;423;      217830,000;       318649,07                                                                                                                                                  
2020;01;20cccccc;426;      634500,000;       889089,42                                                                                                                                                  
2020;01;20cccccc;438;      108000,000;       101730,00                                                                                                                                                  
2020;01;20cccccc;501;      330530,800;       409793,73                                                                                                                                                  
2020;01;20029090;221;      166543,550;        91634,25                                                                                                                                                  
2020;01;20041000;202;      593794,800;       551946,11                                                                                                                                                  
2020;01;20041000;203;    11652522,000;     11094755,63                                                                                                                                                  
2020;01;20041000;208;      379282,400;       335244,19                                                                                                                                                  
2020;01;20041000;221;      380725,400;       380926,22                                                                                                                                                  
2020;01;20041000;225;     1154631,600;      1025257,28                                                                                                                                                  
2020;01;20049000;225;        3789,200;        14025,70                                                                                                                                                  
2020;01;20052000;225;      149874,530;       401115,88                                                                                                                                                  
2020;01;20057000;202;       24639,320;        59786,16                                                                                                                                                  
2020;01;20057000;203;     2226129,400;      2866202,19                                                                                                                                                  
2020;01;20057000;208;       26410,580;        65224,17                                                                                                                                                  
2020;01;20057000;225;       63044,360;       107710,56                                                                                                                                                  
2020;01;20079100;221;        4078,490;         4683,45                                                                                                                                                  
2020;01;20079910;221;       49501,720;        62216,08                                                                                                                                                  
2020;01;20079910;225;       11711,400;        22376,00                                                                                                                                                  
2020;01;20079929;203;      481181,000;       407454,97                                                                                                                                                  
2020;01;20079929;210;      339013,500;       252696,93                                                                                                                                                  
2020;01;20079929;212;      772965,400;       617297,52                                                                                                                                                  
2020;01;20081100;205;       75000,000;       102050,00                                                                                                                                                  
2020;01;20081100;208;      390234,750;       542705,22                                                                                                                                                  
2020;01;20081100;225;      176050,000;       299072,70                                                                                                                                                  
2020;01;20081100;309;      255160,000;       425573,97                                                                                                                                                  
2020;01;20081100;438;       86520,000;       211155,94                                                                                                                                                  
2020;01;20081100;501;      484960,000;       837949,83                                                                                                                                                  
2020;01;20081900;225;        2150,000;        23771,80                                                                                                                                                  
2020;01;20087010;203;      121148,160;       104275,20                                                                                                                                                  
2020;01;20087010;221;      249207,240;       196480,40                                                                                                                                                  
2020;01;20087010;225;       99525,610;        89750,00                                                                                                                                                  
2020;01;20093900;212;      565556,000;      1578248,21                                                                                                                                                  
2020;01;20093900;320;      574575,000;      1415171,17                                                                                                                                                  
2020;01;20093900;423;      984982,140;      2551107,45                                                                                                                                                  
2020;01;20096900;159;     1357730,000;      1160647,14                                                                                                                                                  
2020;01;20096900;204;      550164,000;       570214,02                                                                                                                                                  
2020;01;20096900;212;     2936569,800;      3034578,15                                                                                                                                                  
2020;01;20096900;302;      640200,000;       739738,57                                                                                                                                                  
2020;01;20096900;320;     1460067,960;      1519837,44                                                                                                                                                  
2020;01;20097900;212;      624075,000;       763705,56                                                                                                                                                  
2020;01;20098990;212;      433854,000;       487791,08                                                                                                                                                  
2020;01;21cccccc;202;      135439,170;       348484,92                                                                                                                                                  
2020;01;21cccccc;203;      978803,940;      2175248,82                                                                                                                                                  
2020;01;21cccccc;205;        1800,000;        12969,68                                                                                                                                                  
2020;01;21cccccc;208;      834273,810;      1224301,94                                                                                                                                                  
2020;01;21cccccc;212;       23154,560;        56170,10                                                                                                                                                  
2020;01;21cccccc;221;      454909,980;       828575,60                                                                                                                                                  
2020;01;21cccccc;222;       21007,300;       126209,01                                                                                                                                                  
2020;01;21cccccc;225;      341797,150;       842819,25                                                                                                                                                  
2020;01;21012020;208;      147059,000;       372154,37                                                                                                                                                  
2020;01;21021090;208;       97120,000;       189771,20                                                                                                                                                  
2020;01;21021090;225;      309515,200;       382472,95                                                                                                                                                  
2020;01;21032010;225;       37227,800;        36284,90                                                                                                                                                  
2020;01;21032010;999;         326,400;          280,00                                                                                                                                                  
2020;01;21033021;221;       62870,770;        54621,46                                                                                                                                                  
2020;01;21039011;202;       37137,860;        33179,76                                                                                                                                                  
2020;01;21039011;221;      520473,380;       541997,88                                                                                                                                                  
2020;01;21039011;225;      191168,920;       200136,85                                                                                                                                                  
2020;01;21039019;202;       62012,240;        51079,66                                                                                                                                                  
2020;01;21039019;221;       54697,700;        41322,06                                                                                                                                                  
2020;01;21039021;221;        1645,840;        10916,65                                                                                                                                                  
2020;01;21039021;225;        7187,760;        26703,77                                                                                                                                                  
